"Step","dulcet-rain-4 - train/sigreg","dulcet-rain-4 - train/sigreg__MIN","dulcet-rain-4 - train/sigreg__MAX"
"86788","2.515625","2.515625","2.515625"
"86793","2.21875","2.21875","2.21875"
"86847","2.59375","2.59375","2.59375"
"86857","2.25","2.25","2.25"
"86883","2.421875","2.421875","2.421875"
"86892","2.390625","2.390625","2.390625"
"86918","2.34375","2.34375","2.34375"
"86998","2.28125","2.28125","2.28125"
"87009","2.625","2.625","2.625"
"87071","2.46875","2.46875","2.46875"
"87079","2.171875","2.171875","2.171875"
"87142","2.71875","2.71875","2.71875"
"87145","2.625","2.625","2.625"
"87147","2.765625","2.765625","2.765625"
"87152","2.625","2.625","2.625"
"87175","2.546875","2.546875","2.546875"
"87193","2.390625","2.390625","2.390625"
"87215","2.390625","2.390625","2.390625"
"87219","2.21875","2.21875","2.21875"
"87223","2.3125","2.3125","2.3125"
"87250","2.75","2.75","2.75"
"87255","2.578125","2.578125","2.578125"
"87288","2.140625","2.140625","2.140625"
"87294","2.265625","2.265625","2.265625"
"87300","2.4375","2.4375","2.4375"
"87309","2.421875","2.421875","2.421875"
"87324","2.4375","2.4375","2.4375"
"87352","2.15625","2.15625","2.15625"
"87358","2.546875","2.546875","2.546875"
"87387","2.53125","2.53125","2.53125"
"87417","2.40625","2.40625","2.40625"
"87424","2.21875","2.21875","2.21875"
"87446","2.5625","2.5625","2.5625"
"87449","2.28125","2.28125","2.28125"
"87546","2.40625","2.40625","2.40625"
"87555","2.328125","2.328125","2.328125"
"87587","2.28125","2.28125","2.28125"
"87593","2.953125","2.953125","2.953125"
"87596","2.546875","2.546875","2.546875"
"87612","2.59375","2.59375","2.59375"
"87617","2.734375","2.734375","2.734375"
"87658","2.671875","2.671875","2.671875"
"87691","2.265625","2.265625","2.265625"
"87698","2.375","2.375","2.375"
"87721","2.546875","2.546875","2.546875"
"87725","2.125","2.125","2.125"
"87755","2.15625","2.15625","2.15625"
"87798","2.421875","2.421875","2.421875"
"87799","2.640625","2.640625","2.640625"
"87808","2.484375","2.484375","2.484375"
"87818","2.203125","2.203125","2.203125"
"87834","2.796875","2.796875","2.796875"
"87879","2.625","2.625","2.625"
"87901","2.40625","2.40625","2.40625"
"87981","2.546875","2.546875","2.546875"
"88006","2.65625","2.65625","2.65625"
"88029","2.265625","2.265625","2.265625"
"88030","2.125","2.125","2.125"
"88038","2.78125","2.78125","2.78125"
"88042","3.109375","3.109375","3.109375"
"88043","2.375","2.375","2.375"
"88046","2.640625","2.640625","2.640625"
"88071","2.515625","2.515625","2.515625"
"88098","2.140625","2.140625","2.140625"
"88103","2.515625","2.515625","2.515625"
"88109","2.546875","2.546875","2.546875"
"88121","2.40625","2.40625","2.40625"
"88140","2.546875","2.546875","2.546875"
"88169","2.53125","2.53125","2.53125"
"88209","2.40625","2.40625","2.40625"
"88212","2.28125","2.28125","2.28125"
"88264","2.375","2.375","2.375"
"88340","2.34375","2.34375","2.34375"
"88382","2.078125","2.078125","2.078125"
"88402","2.53125","2.53125","2.53125"
"88414","2.421875","2.421875","2.421875"
"88418","2.6875","2.6875","2.6875"
"88430","2.453125","2.453125","2.453125"
"88461","2.421875","2.421875","2.421875"
"88467","2.890625","2.890625","2.890625"
"88475","2.625","2.625","2.625"
"88533","2.125","2.125","2.125"
"88539","2.53125","2.53125","2.53125"
"88552","2.53125","2.53125","2.53125"
"88564","2.96875","2.96875","2.96875"
"88566","2.796875","2.796875","2.796875"
"88593","2.59375","2.59375","2.59375"
"88597","2.359375","2.359375","2.359375"
"88603","2.4375","2.4375","2.4375"
"88618","2.46875","2.46875","2.46875"
"88622","2.40625","2.40625","2.40625"
"88692","2.53125","2.53125","2.53125"
"88698","2.265625","2.265625","2.265625"
"88743","2.5","2.5","2.5"
"88793","2.53125","2.53125","2.53125"
"88795","2.546875","2.546875","2.546875"
"88836","2.609375","2.609375","2.609375"
"88924","2.296875","2.296875","2.296875"
"88926","2.53125","2.53125","2.53125"
"88941","2.546875","2.546875","2.546875"
"88942","2.984375","2.984375","2.984375"
"88944","2.59375","2.59375","2.59375"
"88967","2.75","2.75","2.75"
"89014","2.59375","2.59375","2.59375"
"89040","2.34375","2.34375","2.34375"
"89049","2.265625","2.265625","2.265625"
"89053","2.59375","2.59375","2.59375"
"89060","2.15625","2.15625","2.15625"
"89093","2.40625","2.40625","2.40625"
"89126","2.453125","2.453125","2.453125"
"89164","2.3125","2.3125","2.3125"
"89169","2.28125","2.28125","2.28125"
"89183","2.375","2.375","2.375"
"89188","2.65625","2.65625","2.65625"
"89218","2.328125","2.328125","2.328125"
"89233","2.3125","2.3125","2.3125"
"89242","2.46875","2.46875","2.46875"
"89309","2.234375","2.234375","2.234375"
"89323","2.265625","2.265625","2.265625"
"89358","2.296875","2.296875","2.296875"
"89378","2.234375","2.234375","2.234375"
"89382","2.3125","2.3125","2.3125"
"89385","2.40625","2.40625","2.40625"
"89396","2.5625","2.5625","2.5625"
"89403","2.453125","2.453125","2.453125"
"89410","2.53125","2.53125","2.53125"
"89418","2.359375","2.359375","2.359375"
"89424","2.703125","2.703125","2.703125"
"89467","2.421875","2.421875","2.421875"
"89469","2.453125","2.453125","2.453125"
"89527","2.09375","2.09375","2.09375"
"89542","2.53125","2.53125","2.53125"
"89630","2.640625","2.640625","2.640625"
"89653","2.765625","2.765625","2.765625"
"89674","2.765625","2.765625","2.765625"
"89682","2.765625","2.765625","2.765625"
"89707","2.375","2.375","2.375"
"89716","2.140625","2.140625","2.140625"
"89740","2.359375","2.359375","2.359375"
"89767","2.40625","2.40625","2.40625"
"89786","2.4375","2.4375","2.4375"
"89805","2.390625","2.390625","2.390625"
"89810","3.015625","3.015625","3.015625"
"89823","2.640625","2.640625","2.640625"
"89828","2.390625","2.390625","2.390625"
"89865","2.328125","2.328125","2.328125"
"89906","2.515625","2.515625","2.515625"
"89928","2.65625","2.65625","2.65625"
"89949","2.34375","2.34375","2.34375"
"90006","2.171875","2.171875","2.171875"
"90045","2.5625","2.5625","2.5625"
"90083","2.390625","2.390625","2.390625"
"90085","2.703125","2.703125","2.703125"
"90144","2.46875","2.46875","2.46875"
"90146","2.1875","2.1875","2.1875"
"90147","2.6875","2.6875","2.6875"
"90166","2.59375","2.59375","2.59375"
"90167","2.078125","2.078125","2.078125"
"90173","2.46875","2.46875","2.46875"
"90216","2.359375","2.359375","2.359375"
"90231","2.5625","2.5625","2.5625"
"90240","2.40625","2.40625","2.40625"
"90243","2.359375","2.359375","2.359375"
"90245","2.15625","2.15625","2.15625"
"90292","2.421875","2.421875","2.421875"
"90310","2.40625","2.40625","2.40625"
"90327","2.1875","2.1875","2.1875"
"90348","2.578125","2.578125","2.578125"
"90377","2.765625","2.765625","2.765625"
"90386","2.390625","2.390625","2.390625"
"90413","2.46875","2.46875","2.46875"
"90428","2.515625","2.515625","2.515625"
"90430","2.515625","2.515625","2.515625"
"90456","2.4375","2.4375","2.4375"
"90473","2.65625","2.65625","2.65625"
"90478","2.265625","2.265625","2.265625"
"90496","2.453125","2.453125","2.453125"
"90502","2.515625","2.515625","2.515625"
"90517","2.390625","2.390625","2.390625"
"90527","2.84375","2.84375","2.84375"
"90583","2.359375","2.359375","2.359375"
"90606","2.671875","2.671875","2.671875"
"90611","2.546875","2.546875","2.546875"
"90646","2.359375","2.359375","2.359375"
"90670","2.5","2.5","2.5"
"90809","2.40625","2.40625","2.40625"
"90875","2.5","2.5","2.5"
"90971","2.40625","2.40625","2.40625"
"90981","2.328125","2.328125","2.328125"
"91131","2.140625","2.140625","2.140625"
"91133","2.5625","2.5625","2.5625"
"91135","2.21875","2.21875","2.21875"
"91196","2.21875","2.21875","2.21875"
"91202","2.09375","2.09375","2.09375"
"91224","2.34375","2.34375","2.34375"
"91235","2.546875","2.546875","2.546875"
"91270","2.625","2.625","2.625"
"91282","2.59375","2.59375","2.59375"
"91288","2.859375","2.859375","2.859375"
"91291","2.4375","2.4375","2.4375"
"91307","2.484375","2.484375","2.484375"
"91344","2.59375","2.59375","2.59375"
"91386","2.515625","2.515625","2.515625"
"91388","2.546875","2.546875","2.546875"
"91393","2.5625","2.5625","2.5625"
"91431","2.703125","2.703125","2.703125"
"91449","2.390625","2.390625","2.390625"
"91493","2.328125","2.328125","2.328125"
"91544","2.5625","2.5625","2.5625"
"91557","2.703125","2.703125","2.703125"
"91582","2.234375","2.234375","2.234375"
"91603","2.203125","2.203125","2.203125"
"91636","1.9609375","1.9609375","1.9609375"
"91649","2.703125","2.703125","2.703125"
"91657","2.1875","2.1875","2.1875"
"91679","2.578125","2.578125","2.578125"
"91696","2.1875","2.1875","2.1875"
"91706","2.3125","2.3125","2.3125"
"91717","2.65625","2.65625","2.65625"
"91736","2.328125","2.328125","2.328125"
"91752","2.375","2.375","2.375"
"91766","2.65625","2.65625","2.65625"
"91770","2.71875","2.71875","2.71875"
"91875","2.65625","2.65625","2.65625"
"91897","2.421875","2.421875","2.421875"
"91902","2.203125","2.203125","2.203125"
"91920","2.46875","2.46875","2.46875"
"91936","2.609375","2.609375","2.609375"
"91937","2.5625","2.5625","2.5625"
"91951","2.3125","2.3125","2.3125"
"91982","2.546875","2.546875","2.546875"
"92016","2.203125","2.203125","2.203125"
"92030","2.234375","2.234375","2.234375"
"92052","2.5625","2.5625","2.5625"
"92076","2.375","2.375","2.375"
"92102","2.5625","2.5625","2.5625"
"92113","2.671875","2.671875","2.671875"
"92121","2.34375","2.34375","2.34375"
"92134","2.859375","2.859375","2.859375"
"92142","2.53125","2.53125","2.53125"
"92150","2.203125","2.203125","2.203125"
"92161","2.109375","2.109375","2.109375"
"92173","2.453125","2.453125","2.453125"
"92179","2.703125","2.703125","2.703125"
"92186","2.484375","2.484375","2.484375"
"92202","2.046875","2.046875","2.046875"
"92203","2.125","2.125","2.125"
"92240","2.671875","2.671875","2.671875"
"92245","2.484375","2.484375","2.484375"
"92257","2.34375","2.34375","2.34375"
"92261","2.3125","2.3125","2.3125"
"92303","2.203125","2.203125","2.203125"
"92334","2.453125","2.453125","2.453125"
"92341","2.140625","2.140625","2.140625"
"92386","1.9375","1.9375","1.9375"
"92393","2.34375","2.34375","2.34375"
"92415","2.640625","2.640625","2.640625"
"92493","2.34375","2.34375","2.34375"
"92504","2.375","2.375","2.375"
"92531","2.234375","2.234375","2.234375"
"92549","2.515625","2.515625","2.515625"
"92615","2.1875","2.1875","2.1875"
"92618","2.328125","2.328125","2.328125"
"92649","2.078125","2.078125","2.078125"
"92651","2.046875","2.046875","2.046875"
"92687","2.421875","2.421875","2.421875"
"92702","2.421875","2.421875","2.421875"
"92721","2.609375","2.609375","2.609375"
"92824","2.625","2.625","2.625"
"92843","2.453125","2.453125","2.453125"
"92864","2.5","2.5","2.5"
"92868","2.21875","2.21875","2.21875"
"92886","2.296875","2.296875","2.296875"
"92894","2.546875","2.546875","2.546875"
"92919","2.421875","2.421875","2.421875"
"92969","2.328125","2.328125","2.328125"
"92973","2.296875","2.296875","2.296875"
"93006","2.46875","2.46875","2.46875"
"93016","2.140625","2.140625","2.140625"
"93039","2.421875","2.421875","2.421875"
"93059","2.46875","2.46875","2.46875"
"93098","2.46875","2.46875","2.46875"
"93100","2.5625","2.5625","2.5625"
"93110","2.6875","2.6875","2.6875"
"93132","3.046875","3.046875","3.046875"
"93151","2.234375","2.234375","2.234375"
"93162","2.3125","2.3125","2.3125"
"93170","2.390625","2.390625","2.390625"
"93216","2.5","2.5","2.5"
"93229","2.4375","2.4375","2.4375"
"93250","2.578125","2.578125","2.578125"
"93251","2.875","2.875","2.875"
"93258","2.234375","2.234375","2.234375"
"93266","2.453125","2.453125","2.453125"
"93288","2.375","2.375","2.375"
"93312","2.46875","2.46875","2.46875"
"93325","2.453125","2.453125","2.453125"
"93327","2.453125","2.453125","2.453125"
"93368","2.203125","2.203125","2.203125"
"93390","2.53125","2.53125","2.53125"
"93397","2.296875","2.296875","2.296875"
"93402","2.375","2.375","2.375"
"93425","2.28125","2.28125","2.28125"
"93434","2.328125","2.328125","2.328125"
"93481","2.59375","2.59375","2.59375"
"93541","2.421875","2.421875","2.421875"
"93566","2.25","2.25","2.25"
"93595","2","2","2"
"93608","2.625","2.625","2.625"
"93621","2.734375","2.734375","2.734375"
"93633","2.34375","2.34375","2.34375"
"93641","2.46875","2.46875","2.46875"
"93660","2.5","2.5","2.5"
"93698","2.453125","2.453125","2.453125"
"93705","2.796875","2.796875","2.796875"
"93772","2.34375","2.34375","2.34375"
"93780","2.625","2.625","2.625"
"93784","2.375","2.375","2.375"
"93786","2.390625","2.390625","2.390625"
"93791","2.484375","2.484375","2.484375"
"93798","2.078125","2.078125","2.078125"
"93805","2.328125","2.328125","2.328125"
"93816","2.375","2.375","2.375"
"93841","2.46875","2.46875","2.46875"
"93878","2.078125","2.078125","2.078125"
"93895","2.359375","2.359375","2.359375"
"93932","2.5","2.5","2.5"
"93988","2.421875","2.421875","2.421875"
"94018","2.34375","2.34375","2.34375"
"94019","2.40625","2.40625","2.40625"
"94052","2.765625","2.765625","2.765625"
"94059","2.109375","2.109375","2.109375"
"94067","2.46875","2.46875","2.46875"
"94104","2.171875","2.171875","2.171875"
"94126","2.515625","2.515625","2.515625"
"94134","2.359375","2.359375","2.359375"
"94162","2.265625","2.265625","2.265625"
"94168","2.4375","2.4375","2.4375"
"94230","2.34375","2.34375","2.34375"
"94245","2.3125","2.3125","2.3125"
"94271","2.421875","2.421875","2.421875"
"94278","2.296875","2.296875","2.296875"
"94282","2.375","2.375","2.375"
"94298","2.359375","2.359375","2.359375"
"94326","2.421875","2.421875","2.421875"
"94336","2.125","2.125","2.125"
"94388","2.390625","2.390625","2.390625"
"94401","2.5","2.5","2.5"
"94428","2.640625","2.640625","2.640625"
"94435","2.5","2.5","2.5"
"94443","2.390625","2.390625","2.390625"
"94462","2.390625","2.390625","2.390625"
"94475","2.5","2.5","2.5"
"94507","2.375","2.375","2.375"
"94510","2.53125","2.53125","2.53125"
"94545","2.328125","2.328125","2.328125"
"94556","2.46875","2.46875","2.46875"
"94564","2.5","2.5","2.5"
"94581","2.0625","2.0625","2.0625"
"94650","2.0625","2.0625","2.0625"
"94681","2.53125","2.53125","2.53125"
"94750","2.203125","2.203125","2.203125"
"94765","2.421875","2.421875","2.421875"
"94783","2.265625","2.265625","2.265625"
"94806","2.765625","2.765625","2.765625"
"94836","2.34375","2.34375","2.34375"
"94863","2.484375","2.484375","2.484375"
"94893","2.3125","2.3125","2.3125"
"94918","2.71875","2.71875","2.71875"
"94940","2.3125","2.3125","2.3125"
"94951","2.515625","2.515625","2.515625"
"94962","2.0625","2.0625","2.0625"
"94975","2.515625","2.515625","2.515625"
"95001","2.21875","2.21875","2.21875"
"95005","2.484375","2.484375","2.484375"
"95070","2.25","2.25","2.25"
"95096","2.203125","2.203125","2.203125"
"95147","2.375","2.375","2.375"
"95157","2.34375","2.34375","2.34375"
"95175","2.59375","2.59375","2.59375"
"95194","2.28125","2.28125","2.28125"
"95225","2.5625","2.5625","2.5625"
"95242","2.328125","2.328125","2.328125"
"95308","2.265625","2.265625","2.265625"
"95324","2.3125","2.3125","2.3125"
"95350","2.65625","2.65625","2.65625"
"95353","2.640625","2.640625","2.640625"
"95372","2.15625","2.15625","2.15625"
"95376","2.53125","2.53125","2.53125"
"95378","2.328125","2.328125","2.328125"
"95465","2.46875","2.46875","2.46875"
"95500","2.359375","2.359375","2.359375"
"95548","2.296875","2.296875","2.296875"
"95574","2.40625","2.40625","2.40625"
"95595","2.375","2.375","2.375"
"95600","2.5625","2.5625","2.5625"
"95644","2.46875","2.46875","2.46875"
"95675","2.5625","2.5625","2.5625"
"95698","2.390625","2.390625","2.390625"
"95711","2.578125","2.578125","2.578125"
"95727","2.546875","2.546875","2.546875"
"95732","2.328125","2.328125","2.328125"
"95784","2.296875","2.296875","2.296875"
"95788","2.40625","2.40625","2.40625"
"95823","2.5","2.5","2.5"
"95841","2.953125","2.953125","2.953125"
"95860","2.53125","2.53125","2.53125"
"95871","2.59375","2.59375","2.59375"
"95886","2.3125","2.3125","2.3125"
"95887","2.3125","2.3125","2.3125"
"95906","2.46875","2.46875","2.46875"
"95912","2.453125","2.453125","2.453125"
"95921","2.265625","2.265625","2.265625"
"95932","2.265625","2.265625","2.265625"
"95984","2.5","2.5","2.5"
"96009","2.375","2.375","2.375"
"96077","2.609375","2.609375","2.609375"
"96104","2.828125","2.828125","2.828125"
"96131","2.34375","2.34375","2.34375"
"96150","2.265625","2.265625","2.265625"
"96167","2.09375","2.09375","2.09375"
"96188","2.09375","2.09375","2.09375"
"96202","2.390625","2.390625","2.390625"
"96205","2.265625","2.265625","2.265625"
"96209","2.53125","2.53125","2.53125"
"96276","2.65625","2.65625","2.65625"
"96348","2.109375","2.109375","2.109375"
"96367","2.296875","2.296875","2.296875"
"96388","2.4375","2.4375","2.4375"
"96396","2.296875","2.296875","2.296875"
"96405","2.21875","2.21875","2.21875"
"96416","2.21875","2.21875","2.21875"
"96418","2.21875","2.21875","2.21875"
"96442","2.484375","2.484375","2.484375"
"96488","2.53125","2.53125","2.53125"
"96502","2.625","2.625","2.625"
"96505","1.96875","1.96875","1.96875"
"96537","2.296875","2.296875","2.296875"
"96561","2.46875","2.46875","2.46875"
"96587","2.6875","2.6875","2.6875"
"96645","2.234375","2.234375","2.234375"
"96671","2.359375","2.359375","2.359375"
"96711","2.40625","2.40625","2.40625"
"96739","2.40625","2.40625","2.40625"
"96793","2.34375","2.34375","2.34375"
"96799","2.484375","2.484375","2.484375"
"96820","2.140625","2.140625","2.140625"
"96847","2.5625","2.5625","2.5625"
"96851","2.0625","2.0625","2.0625"
"96908","2.328125","2.328125","2.328125"
"96933","2.234375","2.234375","2.234375"
"96936","2.4375","2.4375","2.4375"
"96979","2.359375","2.359375","2.359375"
"97048","2.390625","2.390625","2.390625"
"97073","2.484375","2.484375","2.484375"
"97089","2.234375","2.234375","2.234375"
"97116","2.71875","2.71875","2.71875"
"97134","2.328125","2.328125","2.328125"
"97141","2.6875","2.6875","2.6875"
"97160","2.625","2.625","2.625"
"97165","2.359375","2.359375","2.359375"
"97186","2.140625","2.140625","2.140625"
"97219","2.140625","2.140625","2.140625"
"97244","2.5625","2.5625","2.5625"
"97306","2.265625","2.265625","2.265625"
"97332","2.421875","2.421875","2.421875"
"97392","2.203125","2.203125","2.203125"
"97418","2.046875","2.046875","2.046875"
"97452","2.203125","2.203125","2.203125"
"97480","2.421875","2.421875","2.421875"
